,landmark_0.x,landmark_0.y,landmark_0.z,landmark_1.x,landmark_1.y,landmark_1.z,landmark_2.x,landmark_2.y,landmark_2.z,landmark_3.x,landmark_3.y,landmark_3.z,landmark_4.x,landmark_4.y,landmark_4.z,landmark_5.x,landmark_5.y,landmark_5.z,landmark_6.x,landmark_6.y,landmark_6.z,landmark_7.x,landmark_7.y,landmark_7.z,landmark_8.x,landmark_8.y,landmark_8.z,landmark_9.x,landmark_9.y,landmark_9.z,landmark_10.x,landmark_10.y,landmark_10.z,landmark_11.x,landmark_11.y,landmark_11.z,landmark_12.x,landmark_12.y,landmark_12.z,landmark_13.x,landmark_13.y,landmark_13.z,landmark_14.x,landmark_14.y,landmark_14.z,landmark_15.x,landmark_15.y,landmark_15.z,landmark_16.x,landmark_16.y,landmark_16.z,landmark_17.x,landmark_17.y,landmark_17.z,landmark_18.x,landmark_18.y,landmark_18.z,landmark_19.x,landmark_19.y,landmark_19.z,landmark_20.x,landmark_20.y,landmark_20.z,world_landmark_0.x,world_landmark_0.y,world_landmark_0.z,world_landmark_1.x,world_landmark_1.y,world_landmark_1.z,world_landmark_2.x,world_landmark_2.y,world_landmark_2.z,world_landmark_3.x,world_landmark_3.y,world_landmark_3.z,world_landmark_4.x,world_landmark_4.y,world_landmark_4.z,world_landmark_5.x,world_landmark_5.y,world_landmark_5.z,world_landmark_6.x,world_landmark_6.y,world_landmark_6.z,world_landmark_7.x,world_landmark_7.y,world_landmark_7.z,world_landmark_8.x,world_landmark_8.y,world_landmark_8.z,world_landmark_9.x,world_landmark_9.y,world_landmark_9.z,world_landmark_10.x,world_landmark_10.y,world_landmark_10.z,world_landmark_11.x,world_landmark_11.y,world_landmark_11.z,world_landmark_12.x,world_landmark_12.y,world_landmark_12.z,world_landmark_13.x,world_landmark_13.y,world_landmark_13.z,world_landmark_14.x,world_landmark_14.y,world_landmark_14.z,world_landmark_15.x,world_landmark_15.y,world_landmark_15.z,world_landmark_16.x,world_landmark_16.y,world_landmark_16.z,world_landmark_17.x,world_landmark_17.y,world_landmark_17.z,world_landmark_18.x,world_landmark_18.y,world_landmark_18.z,world_landmark_19.x,world_landmark_19.y,world_landmark_19.z,world_landmark_20.x,world_landmark_20.y,world_landmark_20.z,handedness,letter
0,0.3238602578639984,0.5956219434738159,2.6354360915803454e-09,0.39112815260887146,0.58551025390625,-0.015419663861393929,0.4414559304714203,0.5041627287864685,-0.026061177253723145,0.4557579457759857,0.4221054017543793,-0.03736573085188866,0.455936074256897,0.3661506175994873,-0.044451452791690826,0.40907490253448486,0.4282625615596771,-0.004720355849713087,0.42249053716659546,0.3757381737232208,-0.013564147055149078,0.41682103276252747,0.44397810101509094,-0.0030055639799684286,0.4071512818336487,0.4702419340610504,0.003566834144294262,0.3712139427661896,0.42739784717559814,-0.0129435695707798,0.3882940709590912,0.3725152611732483,-0.033022440969944,0.38511115312576294,0.45943430066108704,-0.023607220500707626,0.37344053387641907,0.47467538714408875,-0.008612413890659809,0.33444318175315857,0.43172237277030945,-0.025373896583914757,0.3540302813053131,0.3845268487930298,-0.049565259367227554,0.35483667254447937,0.4712507724761963,-0.04033606871962547,0.3422473073005676,0.4866906404495239,-0.025107352063059807,0.2976670265197754,0.4365299344062805,-0.03944144770503044,0.32200467586517334,0.41224348545074463,-0.050395477563142776,0.32534223794937134,0.47662851214408875,-0.04358538240194321,0.3128401041030884,0.4912097454071045,-0.0334758535027504,0.3238602578639984,0.5956219434738159,2.6354360915803454e-09,0.39112815260887146,0.58551025390625,-0.015419663861393929,0.4414559304714203,0.5041627287864685,-0.026061177253723145,0.4557579457759857,0.4221054017543793,-0.03736573085188866,0.455936074256897,0.3661506175994873,-0.044451452791690826,0.40907490253448486,0.4282625615596771,-0.004720355849713087,0.42249053716659546,0.3757381737232208,-0.013564147055149078,0.41682103276252747,0.44397810101509094,-0.0030055639799684286,0.4071512818336487,0.4702419340610504,0.003566834144294262,0.3712139427661896,0.42739784717559814,-0.0129435695707798,0.3882940709590912,0.3725152611732483,-0.033022440969944,0.38511115312576294,0.45943430066108704,-0.023607220500707626,0.37344053387641907,0.47467538714408875,-0.008612413890659809,0.33444318175315857,0.43172237277030945,-0.025373896583914757,0.3540302813053131,0.3845268487930298,-0.049565259367227554,0.35483667254447937,0.4712507724761963,-0.04033606871962547,0.3422473073005676,0.4866906404495239,-0.025107352063059807,0.2976670265197754,0.4365299344062805,-0.03944144770503044,0.32200467586517334,0.41224348545074463,-0.050395477563142776,0.32534223794937134,0.47662851214408875,-0.04358538240194321,0.3128401041030884,0.4912097454071045,-0.0334758535027504,0.9969446659088135,a
1,0.1366547793149948,0.5672376751899719,2.819207534088264e-09,0.20687335729599,0.534056544303894,-0.02446451596915722,0.2478639781475067,0.45028364658355713,-0.03330795094370842,0.2539449632167816,0.36588969826698303,-0.04043344780802727,0.24575161933898926,0.30731409788131714,-0.04223070293664932,0.21627044677734375,0.37800490856170654,-0.0019498069304972887,0.20752082765102386,0.31857505440711975,-0.009061978198587894,0.20862196385860443,0.38934019207954407,0.002204736927524209,0.2103586196899414,0.4174553155899048,0.009342857636511326,0.17287589609622955,0.38778433203697205,-0.004618431441485882,0.16747282445430756,0.32482585310935974,-0.024056142196059227,0.17568838596343994,0.4127363860607147,-0.016191203147172928,0.178427055478096,0.4275297522544861,-0.002028557239100337,0.1323249638080597,0.40481844544410706,-0.013367324136197567,0.12650637328624725,0.34556353092193604,-0.04059979319572449,0.14225199818611145,0.42763644456863403,-0.03657981753349304,0.1485205590724945,0.4472753703594208,-0.023554833605885506,0.0949707180261612,0.4218006432056427,-0.024152427911758423,0.09387221932411194,0.38910728693008423,-0.03792451322078705,0.11046513170003891,0.44586068391799927,-0.0359155498445034,0.11700409650802612,0.4628903567790985,-0.028696881607174873,0.1366547793149948,0.5672376751899719,2.819207534088264e-09,0.20687335729599,0.534056544303894,-0.02446451596915722,0.2478639781475067,0.45028364658355713,-0.03330795094370842,0.2539449632167816,0.36588969826698303,-0.04043344780802727,0.24575161933898926,0.30731409788131714,-0.04223070293664932,0.21627044677734375,0.37800490856170654,-0.0019498069304972887,0.20752082765102386,0.31857505440711975,-0.009061978198587894,0.20862196385860443,0.38934019207954407,0.002204736927524209,0.2103586196899414,0.4174553155899048,0.009342857636511326,0.17287589609622955,0.38778433203697205,-0.004618431441485882,0.16747282445430756,0.32482585310935974,-0.024056142196059227,0.17568838596343994,0.4127363860607147,-0.016191203147172928,0.178427055478096,0.4275297522544861,-0.002028557239100337,0.1323249638080597,0.40481844544410706,-0.013367324136197567,0.12650637328624725,0.34556353092193604,-0.04059979319572449,0.14225199818611145,0.42763644456863403,-0.03657981753349304,0.1485205590724945,0.4472753703594208,-0.023554833605885506,0.0949707180261612,0.4218006432056427,-0.024152427911758423,0.09387221932411194,0.38910728693008423,-0.03792451322078705,0.11046513170003891,0.44586068391799927,-0.0359155498445034,0.11700409650802612,0.4628903567790985,-0.028696881607174873,0.9972994327545166,a
2,0.6261090636253357,0.6888697147369385,3.5409144505393897e-09,0.6914472579956055,0.6646959781646729,0.0076211136765778065,0.7301099896430969,0.6012261509895325,-5.467046867124736e-05,0.747812807559967,0.5436394214630127,-0.01535542868077755,0.7642746567726135,0.48939815163612366,-0.027965862303972244,0.6858837008476257,0.5129369497299194,0.02395787462592125,0.7248135805130005,0.4888678193092346,0.01686164364218712,0.7231511473655701,0.5478071570396423,0.01709572598338127,0.7079066038131714,0.5775389671325684,0.015121590346097946,0.6570616364479065,0.5059716105461121,0.004531089216470718,0.7045512199401855,0.4866221249103546,-0.01467391848564148,0.699355959892273,0.5599002242088318,-0.020688500255346298,0.6806133985519409,0.5816189050674438,-0.019542627036571503,0.627449095249176,0.5081998705863953,-0.016233578324317932,0.6786332130432129,0.496001273393631,-0.031872935593128204,0.6731071472167969,0.5648988485336304,-0.030581507831811905,0.6502518057823181,0.5823132991790771,-0.025989873334765434,0.596955418586731,0.515770435333252,-0.03730116784572601,0.6461758017539978,0.5145219564437866,-0.04003274068236351,0.6469542980194092,0.5628119111061096,-0.03524511680006981,0.6269978284835815,0.5748793482780457,-0.030901366844773293,0.6261090636253357,0.6888697147369385,3.5409144505393897e-09,0.6914472579956055,0.6646959781646729,0.0076211136765778065,0.7301099896430969,0.6012261509895325,-5.467046867124736e-05,0.747812807559967,0.5436394214630127,-0.01535542868077755,0.7642746567726135,0.48939815163612366,-0.027965862303972244,0.6858837008476257,0.5129369497299194,0.02395787462592125,0.7248135805130005,0.4888678193092346,0.01686164364218712,0.7231511473655701,0.5478071570396423,0.01709572598338127,0.7079066038131714,0.5775389671325684,0.015121590346097946,0.6570616364479065,0.5059716105461121,0.004531089216470718,0.7045512199401855,0.4866221249103546,-0.01467391848564148,0.699355959892273,0.5599002242088318,-0.020688500255346298,0.6806133985519409,0.5816189050674438,-0.019542627036571503,0.627449095249176,0.5081998705863953,-0.016233578324317932,0.6786332130432129,0.496001273393631,-0.031872935593128204,0.6731071472167969,0.5648988485336304,-0.030581507831811905,0.6502518057823181,0.5823132991790771,-0.025989873334765434,0.596955418586731,0.515770435333252,-0.03730116784572601,0.6461758017539978,0.5145219564437866,-0.04003274068236351,0.6469542980194092,0.5628119111061096,-0.03524511680006981,0.6269978284835815,0.5748793482780457,-0.030901366844773293,0.9934970140457153,a
3,0.36330923438072205,0.7078906297683716,6.783074102401088e-09,0.4195651412010193,0.664598822593689,-0.00704908138141036,0.4505530595779419,0.5804875493049622,-0.004192637745290995,0.4253026843070984,0.5133442878723145,-0.004742428194731474,0.388423889875412,0.4973575174808502,-0.005464398767799139,0.4348528981208801,0.5112204551696777,0.026694318279623985,0.4429336190223694,0.4305463433265686,0.021649185568094254,0.4486403167247772,0.37904101610183716,0.015326594933867455,0.4522661864757538,0.33714771270751953,0.01008984912186861,0.4025895893573761,0.49999988079071045,0.01831618696451187,0.4129239022731781,0.40819674730300903,0.019122526049613953,0.4185467064380646,0.3518620729446411,0.00820003729313612,0.4220291078090668,0.3007361888885498,-0.0013795975828543305,0.37232840061187744,0.5030928254127502,0.004732607863843441,0.3784874677658081,0.413632869720459,-0.0005549882189370692,0.38243356347084045,0.3600199222564697,-0.016814380884170532,0.3855731785297394,0.31367021799087524,-0.028278307989239693,0.3416801989078522,0.5196112394332886,-0.011742846108973026,0.3463852107524872,0.4522109031677246,-0.018473297357559204,0.3493066728115082,0.40690356492996216,-0.028938470408320427,0.35231196880340576,0.363830029964447,-0.03728533536195755,0.36330923438072205,0.7078906297683716,6.783074102401088e-09,0.4195651412010193,0.664598822593689,-0.00704908138141036,0.4505530595779419,0.5804875493049622,-0.004192637745290995,0.4253026843070984,0.5133442878723145,-0.004742428194731474,0.388423889875412,0.4973575174808502,-0.005464398767799139,0.4348528981208801,0.5112204551696777,0.026694318279623985,0.4429336190223694,0.4305463433265686,0.021649185568094254,0.4486403167247772,0.37904101610183716,0.015326594933867455,0.4522661864757538,0.33714771270751953,0.01008984912186861,0.4025895893573761,0.49999988079071045,0.01831618696451187,0.4129239022731781,0.40819674730300903,0.019122526049613953,0.4185467064380646,0.3518620729446411,0.00820003729313612,0.4220291078090668,0.3007361888885498,-0.0013795975828543305,0.37232840061187744,0.5030928254127502,0.004732607863843441,0.3784874677658081,0.413632869720459,-0.0005549882189370692,0.38243356347084045,0.3600199222564697,-0.016814380884170532,0.3855731785297394,0.31367021799087524,-0.028278307989239693,0.3416801989078522,0.5196112394332886,-0.011742846108973026,0.3463852107524872,0.4522109031677246,-0.018473297357559204,0.3493066728115082,0.40690356492996216,-0.028938470408320427,0.35231196880340576,0.363830029964447,-0.03728533536195755,0.9743416905403137,b
4,0.5267341732978821,0.8554424047470093,5.2302633335443716e-09,0.5853182673454285,0.8254741430282593,0.00210599135607481,0.6300628781318665,0.7489782571792603,0.008550083264708519,0.6231865882873535,0.6789640188217163,0.00985023844987154,0.5900468230247498,0.6476923823356628,0.010278909467160702,0.6244949698448181,0.6606886386871338,0.03383376821875572,0.6455943584442139,0.5859895348548889,0.029228653758764267,0.6617417335510254,0.5390001535415649,0.023712484166026115,0.6742350459098816,0.5004780292510986,0.019011346623301506,0.5996279120445251,0.6459492444992065,0.019357427954673767,0.6234894394874573,0.5589919090270996,0.019824909046292305,0.641645610332489,0.5040680170059204,0.010378201492130756,0.6573345065116882,0.4522753953933716,0.001734033226966858,0.5733561515808105,0.6468337774276733,-9.185022645397112e-05,0.5909679532051086,0.5592650175094604,-0.006487779784947634,0.6045976281166077,0.5058218836784363,-0.02077692560851574,0.6172844171524048,0.45903706550598145,-0.030870240181684494,0.5450059175491333,0.6614364385604858,-0.02198885567486286,0.5565937161445618,0.5929761528968811,-0.030284589156508446,0.5652741193771362,0.5449422001838684,-0.039795950055122375,0.5752159357070923,0.5002080798149109,-0.04724762588739395,0.5267341732978821,0.8554424047470093,5.2302633335443716e-09,0.5853182673454285,0.8254741430282593,0.00210599135607481,0.6300628781318665,0.7489782571792603,0.008550083264708519,0.6231865882873535,0.6789640188217163,0.00985023844987154,0.5900468230247498,0.6476923823356628,0.010278909467160702,0.6244949698448181,0.6606886386871338,0.03383376821875572,0.6455943584442139,0.5859895348548889,0.029228653758764267,0.6617417335510254,0.5390001535415649,0.023712484166026115,0.6742350459098816,0.5004780292510986,0.019011346623301506,0.5996279120445251,0.6459492444992065,0.019357427954673767,0.6234894394874573,0.5589919090270996,0.019824909046292305,0.641645610332489,0.5040680170059204,0.010378201492130756,0.6573345065116882,0.4522753953933716,0.001734033226966858,0.5733561515808105,0.6468337774276733,-9.185022645397112e-05,0.5909679532051086,0.5592650175094604,-0.006487779784947634,0.6045976281166077,0.5058218836784363,-0.02077692560851574,0.6172844171524048,0.45903706550598145,-0.030870240181684494,0.5450059175491333,0.6614364385604858,-0.02198885567486286,0.5565937161445618,0.5929761528968811,-0.030284589156508446,0.5652741193771362,0.5449422001838684,-0.039795950055122375,0.5752159357070923,0.5002080798149109,-0.04724762588739395,0.9805967807769775,b
5,0.1906169205904007,0.5526007413864136,7.780088573383637e-09,0.24064891040325165,0.4928753077983856,-0.024275856092572212,0.2537432014942169,0.4122318625450134,-0.01972663775086403,0.21306544542312622,0.3550669550895691,-0.01442820392549038,0.17527273297309875,0.3531535863876343,-0.008414480835199356,0.24558457732200623,0.3670496940612793,0.03297536075115204,0.23984138667583466,0.2887874245643616,0.03763874992728233,0.23466455936431885,0.23927271366119385,0.03569938614964485,0.22962984442710876,0.20127375423908234,0.03343968838453293,0.21059870719909668,0.3664108216762543,0.03983769193291664,0.20890766382217407,0.28144192695617676,0.04989928752183914,0.20503541827201843,0.22807806730270386,0.03959834948182106,0.2020903080701828,0.18571652472019196,0.030695540830492973,0.17947788536548615,0.3748610317707062,0.03945879638195038,0.17630966007709503,0.29548129439353943,0.03854580968618393,0.17441973090171814,0.2474454939365387,0.016699062660336494,0.174159437417984,0.2115298956632614,0.0024447443429380655,0.15005451440811157,0.39092564582824707,0.03514094650745392,0.1489657163619995,0.33101141452789307,0.030401602387428284,0.14788082242012024,0.2957600951194763,0.01598963886499405,0.14859546720981598,0.2676384449005127,0.00537833059206605,0.1906169205904007,0.5526007413864136,7.780088573383637e-09,0.24064891040325165,0.4928753077983856,-0.024275856092572212,0.2537432014942169,0.4122318625450134,-0.01972663775086403,0.21306544542312622,0.3550669550895691,-0.01442820392549038,0.17527273297309875,0.3531535863876343,-0.008414480835199356,0.24558457732200623,0.3670496940612793,0.03297536075115204,0.23984138667583466,0.2887874245643616,0.03763874992728233,0.23466455936431885,0.23927271366119385,0.03569938614964485,0.22962984442710876,0.20127375423908234,0.03343968838453293,0.21059870719909668,0.3664108216762543,0.03983769193291664,0.20890766382217407,0.28144192695617676,0.04989928752183914,0.20503541827201843,0.22807806730270386,0.03959834948182106,0.2020903080701828,0.18571652472019196,0.030695540830492973,0.17947788536548615,0.3748610317707062,0.03945879638195038,0.17630966007709503,0.29548129439353943,0.03854580968618393,0.17441973090171814,0.2474454939365387,0.016699062660336494,0.174159437417984,0.2115298956632614,0.0024447443429380655,0.15005451440811157,0.39092564582824707,0.03514094650745392,0.1489657163619995,0.33101141452789307,0.030401602387428284,0.14788082242012024,0.2957600951194763,0.01598963886499405,0.14859546720981598,0.2676384449005127,0.00537833059206605,0.964972734451294,b
6,0.21219399571418762,0.6229596734046936,6.373655492275532e-10,0.28772786259651184,0.6153873205184937,0.05232778191566467,0.3409048914909363,0.586203932762146,0.06685914099216461,0.38375890254974365,0.5794819593429565,0.06393852829933167,0.42560091614723206,0.5727710723876953,0.05720587819814682,0.3262373208999634,0.46383020281791687,0.07443249970674515,0.3533375859260559,0.39620620012283325,0.07751497626304626,0.38192495703697205,0.3661104738712311,0.07284486293792725,0.40868285298347473,0.3541043996810913,0.06633874773979187,0.3092486560344696,0.4565843641757965,0.02923990972340107,0.34022003412246704,0.37302517890930176,0.02977376990020275,0.3765193521976471,0.349450021982193,0.019430194050073624,0.4090644121170044,0.3455885052680969,0.009727893397212029,0.2930608093738556,0.45934492349624634,-0.01735629513859749,0.32424595952033997,0.3836067318916321,-0.020290669053792953,0.36221587657928467,0.35730504989624023,-0.031197933480143547,0.39381730556488037,0.34732183814048767,-0.04152904078364372,0.28188878297805786,0.4728182554244995,-0.06206308677792549,0.311045378446579,0.41149333119392395,-0.07105475664138794,0.3411206603050232,0.3803495466709137,-0.07987715303897858,0.36952340602874756,0.35994601249694824,-0.08838203549385071,0.21219399571418762,0.6229596734046936,6.373655492275532e-10,0.28772786259651184,0.6153873205184937,0.05232778191566467,0.3409048914909363,0.586203932762146,0.06685914099216461,0.38375890254974365,0.5794819593429565,0.06393852829933167,0.42560091614723206,0.5727710723876953,0.05720587819814682,0.3262373208999634,0.46383020281791687,0.07443249970674515,0.3533375859260559,0.39620620012283325,0.07751497626304626,0.38192495703697205,0.3661104738712311,0.07284486293792725,0.40868285298347473,0.3541043996810913,0.06633874773979187,0.3092486560344696,0.4565843641757965,0.02923990972340107,0.34022003412246704,0.37302517890930176,0.02977376990020275,0.3765193521976471,0.349450021982193,0.019430194050073624,0.4090644121170044,0.3455885052680969,0.009727893397212029,0.2930608093738556,0.45934492349624634,-0.01735629513859749,0.32424595952033997,0.3836067318916321,-0.020290669053792953,0.36221587657928467,0.35730504989624023,-0.031197933480143547,0.39381730556488037,0.34732183814048767,-0.04152904078364372,0.28188878297805786,0.4728182554244995,-0.06206308677792549,0.311045378446579,0.41149333119392395,-0.07105475664138794,0.3411206603050232,0.3803495466709137,-0.07987715303897858,0.36952340602874756,0.35994601249694824,-0.08838203549385071,0.953862190246582,c
7,0.5749828815460205,0.7705028653144836,3.982844720695766e-09,0.6427503824234009,0.7532335519790649,0.0856517106294632,0.6823523044586182,0.714165985584259,0.12143249064683914,0.7151498794555664,0.7018650770187378,0.13612684607505798,0.7435175776481628,0.6985725164413452,0.1485224962234497,0.653568685054779,0.5880289673805237,0.11399450898170471,0.7056165933609009,0.539533257484436,0.13646936416625977,0.744878888130188,0.5262719392776489,0.15041659772396088,0.7724703550338745,0.527419924736023,0.15911462903022766,0.6480090022087097,0.5822571516036987,0.06448371708393097,0.7106267809867859,0.5116643905639648,0.08701644837856293,0.7540470957756042,0.5112587213516235,0.1024574488401413,0.7814558744430542,0.5252918004989624,0.11387547105550766,0.6531593203544617,0.5905511379241943,0.016311749815940857,0.7140454649925232,0.5164569616317749,0.03473327308893204,0.7578231692314148,0.5149085521697998,0.05405406281352043,0.7869441509246826,0.5224804878234863,0.06633292138576508,0.671327531337738,0.6172016263008118,-0.028469471260905266,0.7246056795120239,0.555070161819458,-0.01634577475488186,0.761123538017273,0.5412089228630066,-0.000762199517339468,0.7873246073722839,0.5375420451164246,0.011010915972292423,0.5749828815460205,0.7705028653144836,3.982844720695766e-09,0.6427503824234009,0.7532335519790649,0.0856517106294632,0.6823523044586182,0.714165985584259,0.12143249064683914,0.7151498794555664,0.7018650770187378,0.13612684607505798,0.7435175776481628,0.6985725164413452,0.1485224962234497,0.653568685054779,0.5880289673805237,0.11399450898170471,0.7056165933609009,0.539533257484436,0.13646936416625977,0.744878888130188,0.5262719392776489,0.15041659772396088,0.7724703550338745,0.527419924736023,0.15911462903022766,0.6480090022087097,0.5822571516036987,0.06448371708393097,0.7106267809867859,0.5116643905639648,0.08701644837856293,0.7540470957756042,0.5112587213516235,0.1024574488401413,0.7814558744430542,0.5252918004989624,0.11387547105550766,0.6531593203544617,0.5905511379241943,0.016311749815940857,0.7140454649925232,0.5164569616317749,0.03473327308893204,0.7578231692314148,0.5149085521697998,0.05405406281352043,0.7869441509246826,0.5224804878234863,0.06633292138576508,0.671327531337738,0.6172016263008118,-0.028469471260905266,0.7246056795120239,0.555070161819458,-0.01634577475488186,0.761123538017273,0.5412089228630066,-0.000762199517339468,0.7873246073722839,0.5375420451164246,0.011010915972292423,0.9854335784912109,c
8,0.44811099767684937,0.3386201858520508,1.556340056829697e-09,0.5034914016723633,0.35919541120529175,0.04580283910036087,0.5507830381393433,0.34328925609588623,0.07051766663789749,0.589677095413208,0.3375237286090851,0.07880080491304398,0.6256756782531738,0.33060353994369507,0.08527830243110657,0.5526906251907349,0.2177557349205017,0.11905364692211151,0.5880395174026489,0.1780908852815628,0.14151358604431152,0.6186547875404358,0.1580713540315628,0.14552277326583862,0.6431781053543091,0.14760646224021912,0.14492835104465485,0.5448891520500183,0.19511321187019348,0.08675038069486618,0.583622395992279,0.14049319922924042,0.11189737170934677,0.6194265484809875,0.12353834509849548,0.1094924584031105,0.647506058216095,0.12336085736751556,0.10520044714212418,0.5379877686500549,0.18050479888916016,0.04973429813981056,0.5778772234916687,0.12487560510635376,0.06648752093315125,0.6162667274475098,0.11505447328090668,0.0630304291844368,0.6461777091026306,0.11767473816871643,0.057847145944833755,0.5347816348075867,0.17490726709365845,0.012489370070397854,0.5679386854171753,0.12616688013076782,0.019283944740891457,0.6001731157302856,0.10945673286914825,0.01794193871319294,0.6304143667221069,0.10310350358486176,0.0154020506888628,0.44811099767684937,0.3386201858520508,1.556340056829697e-09,0.5034914016723633,0.35919541120529175,0.04580283910036087,0.5507830381393433,0.34328925609588623,0.07051766663789749,0.589677095413208,0.3375237286090851,0.07880080491304398,0.6256756782531738,0.33060353994369507,0.08527830243110657,0.5526906251907349,0.2177557349205017,0.11905364692211151,0.5880395174026489,0.1780908852815628,0.14151358604431152,0.6186547875404358,0.1580713540315628,0.14552277326583862,0.6431781053543091,0.14760646224021912,0.14492835104465485,0.5448891520500183,0.19511321187019348,0.08675038069486618,0.583622395992279,0.14049319922924042,0.11189737170934677,0.6194265484809875,0.12353834509849548,0.1094924584031105,0.647506058216095,0.12336085736751556,0.10520044714212418,0.5379877686500549,0.18050479888916016,0.04973429813981056,0.5778772234916687,0.12487560510635376,0.06648752093315125,0.6162667274475098,0.11505447328090668,0.0630304291844368,0.6461777091026306,0.11767473816871643,0.057847145944833755,0.5347816348075867,0.17490726709365845,0.012489370070397854,0.5679386854171753,0.12616688013076782,0.019283944740891457,0.6001731157302856,0.10945673286914825,0.01794193871319294,0.6304143667221069,0.10310350358486176,0.0154020506888628,0.9620552062988281,c
9,0.3113451600074768,0.480760782957077,6.764369064882203e-09,0.3659013509750366,0.4071260094642639,-0.00880237203091383,0.382743775844574,0.3261350691318512,-0.0034267366863787174,0.37447038292884827,0.2451995313167572,-0.004169020336121321,0.34960877895355225,0.19955140352249146,-0.00605087960138917,0.36427104473114014,0.27772873640060425,0.06010914221405983,0.3747810125350952,0.19922882318496704,0.060697127133607864,0.3795715570449829,0.14449666440486908,0.04643836244940758,0.3804081678390503,0.1045488715171814,0.033566106110811234,0.3313382565975189,0.2758617103099823,0.05064283311367035,0.3248545825481415,0.188136488199234,0.041402485221624374,0.3357055187225342,0.1751677691936493,0.007799437735229731,0.3475390374660492,0.20063433051109314,-0.013616024516522884,0.2976483702659607,0.28608548641204834,0.03462781384587288,0.2884591221809387,0.20453348755836487,0.012761391699314117,0.3052273988723755,0.1945960819721222,-0.03011523373425007,0.32072514295578003,0.2264605164527893,-0.05467876046895981,0.2632632553577423,0.30365628004074097,0.0170894768089056,0.2571941912174225,0.23822392523288727,-0.003361400216817856,0.27210697531700134,0.21902979910373688,-0.031684454530477524,0.2881212830543518,0.23372134566307068,-0.051323749125003815,0.3113451600074768,0.480760782957077,6.764369064882203e-09,0.3659013509750366,0.4071260094642639,-0.00880237203091383,0.382743775844574,0.3261350691318512,-0.0034267366863787174,0.37447038292884827,0.2451995313167572,-0.004169020336121321,0.34960877895355225,0.19955140352249146,-0.00605087960138917,0.36427104473114014,0.27772873640060425,0.06010914221405983,0.3747810125350952,0.19922882318496704,0.060697127133607864,0.3795715570449829,0.14449666440486908,0.04643836244940758,0.3804081678390503,0.1045488715171814,0.033566106110811234,0.3313382565975189,0.2758617103099823,0.05064283311367035,0.3248545825481415,0.188136488199234,0.041402485221624374,0.3357055187225342,0.1751677691936493,0.007799437735229731,0.3475390374660492,0.20063433051109314,-0.013616024516522884,0.2976483702659607,0.28608548641204834,0.03462781384587288,0.2884591221809387,0.20453348755836487,0.012761391699314117,0.3052273988723755,0.1945960819721222,-0.03011523373425007,0.32072514295578003,0.2264605164527893,-0.05467876046895981,0.2632632553577423,0.30365628004074097,0.0170894768089056,0.2571941912174225,0.23822392523288727,-0.003361400216817856,0.27210697531700134,0.21902979910373688,-0.031684454530477524,0.2881212830543518,0.23372134566307068,-0.051323749125003815,0.9686456918716431,d
